rkey,date_c,date_r,ma01_c,ma01r4v_c,ma01_r,ma01r4v_r,mb01_c,mb02_c,mb02_r,rba01_c,rba01r9v_c,rba02_c,rba02r9v_c
10771182,20080819,20081108,3,,3,,3,2,3,NA,,NA,
10771190,20080820,20081109,3,,998,,3,2,1,NA,,NA,
10771230,20080908,20081105,3,,3,,NA,1,2,NA,,NA,
10771266,20080817,20081106,3,,2,,3,4,4,NA,,NA,
10771274,20080908,20081109,2,,2,,NA,4,3,NA,,NA,
10771323,20080905,20081106,2,,2,,NA,4,4,NA,,NA,
10771327,20080905,20081108,999,,4,nothing,NA,NA,3,NA,,NA,
10771400,20080920,20081108,1,,1,,NA,NA,2,NA,,NA,
10771448,20080821,20081105,2,,2,,3,3,2,NA,,NA,
10771482,20080829,20081106,2,,2,,2,4,2,NA,,NA,
10771497,20080904,20081105,2,,2,,NA,2,3,NA,,NA,
10771504,20080905,20081105,1,,1,,NA,2,4,NA,,NA,
10771680,20080831,20081106,3,,1,,3,4,1,NA,,NA,
10771702,20080910,20081105,4,libertarian,4,LIBERTARIAN,NA,NA,4,NA,,NA,
10771707,20080909,20081107,2,,2,,NA,4,4,NA,,NA,
10771708,20080902,20081106,2,,1,,3,2,2,NA,,NA,
10771772,20080913,20081108,3,,3,,NA,NA,4,NA,,NA,
10771820,20080827,20081108,998,,998,,3,3,3,NA,,NA,
10771826,20080823,20081107,1,,1,,998,1,1,NA,,NA,
10771925,20080823,20081106,1,,1,,3,2,3,NA,,NA,
10771942,20080830,20081109,2,,3,,3,2,1,NA,,NA,
10771952,20080828,20081105,1,,1,,3,3,4,NA,,NA,
10772002,20080910,20081107,1,,1,,NA,NA,1,NA,,NA,
10772118,20080922,20081108,3,,3,,NA,NA,3,NA,,NA,
10772179,20080908,20081106,2,,1,,NA,NA,4,NA,,NA,
10772301,20080921,20081106,4,progressive,4,liberal,NA,4,3,NA,,NA,
10772448,20080825,20081107,2,,3,,3,4,4,NA,,NA,
10772466,20080921,20081106,4,recovering democrat,4,it depends,NA,3,4,NA,,NA,
10772486,20080823,20081107,1,,1,,4,2,4,NA,,NA,
10772490,20080909,20081107,3,,4,libertarian,NA,1,1,NA,,NA,
10772522,20080904,20081105,2,,2,,NA,3,4,NA,,NA,
10772731,20080823,20081108,3,,3,,3,2,2,NA,,NA,
10772757,20080911,20081106,2,,2,,NA,3,4,NA,,NA,
10772779,20080903,20081106,3,,3,,2,4,4,NA,,NA,
10772872,20080828,20081110,1,,2,,3,1,1,NA,,NA,
10772873,20080822,20081108,998,,2,,3,2,2,NA,,NA,
10772931,20080829,20081108,3,,1,,3,3,3,NA,,NA,
10773001,20080902,20081109,2,,2,,4,4,4,NA,,NA,
10773162,20080902,20081106,1,,1,,3,2,2,NA,,NA,
10773455,20080825,20081107,3,,3,,3,4,4,NA,,NA,
10773703,20080826,20081106,3,,4,independemt not affilliated,3,3,2,NA,,NA,
10773744,20080915,20081107,998,,999,,NA,NA,1,NA,,NA,
10773836,20080920,20081109,2,,2,,NA,2,2,NA,,NA,
10773848,20080819,20081110,2,,2,,3,2,2,NA,,NA,
10774083,20080915,20081107,2,,2,,NA,3,1,NA,,NA,
10774172,20080821,20081108,2,,2,,3,4,4,NA,,NA,
10774189,20080905,20081105,2,,2,,NA,3,2,NA,,NA,
10774286,20080906,20081109,2,,2,,NA,4,4,NA,,NA,
10774301,20080923,20081109,3,,3,,NA,3,3,NA,,NA,
10774474,20080823,20081105,3,,3,,2,2,1,NA,,NA,
10774494,20080829,20081106,1,,1,,2,2,2,NA,,NA,
10774509,20080914,20081109,2,,3,,NA,1,1,NA,,NA,
10774632,20080825,20081109,2,,2,,4,4,2,NA,,NA,
10774636,20080901,20081107,3,,3,,3,1,1,NA,,NA,
10774830,20080915,20081107,1,,1,,NA,2,4,NA,,NA,
10774892,20080928,20081109,1,,1,,NA,2,2,NA,,NA,
10774963,20080822,20081106,1,,2,,2,3,1,NA,,NA,
10774966,20080825,20081110,3,,3,,3,2,3,NA,,NA,
10775050,20080915,20081108,3,,3,,NA,NA,3,NA,,NA,
10775102,20080909,20081106,2,,3,,NA,2,2,NA,,NA,
10775209,20080829,20081105,2,,2,,3,4,2,NA,,NA,
10775230,20080820,20081110,3,,3,,3,3,4,NA,,NA,
10775287,20080820,20081105,2,,2,,3,3,3,NA,,NA,
10775313,20080915,20081108,2,,2,,NA,NA,3,NA,,NA,
10775477,20080825,20081109,1,,2,,3,2,2,NA,,NA,
10775494,20080910,20081105,3,,1,,NA,3,2,NA,,NA,
10775575,20080824,20081108,3,,2,,3,3,3,NA,,NA,
10775608,20080827,20081107,2,,3,,3,2,3,NA,,NA,
10775834,20080825,20081108,1,,1,,3,1,1,NA,,NA,
10775952,20080905,20081106,1,,1,,NA,NA,2,NA,,NA,
10776166,20080915,20081108,2,,2,,NA,2,2,NA,,NA,
10776198,20080915,20081107,3,,2,,NA,998,2,NA,,NA,
10776261,20080820,20081109,1,,1,,3,2,3,NA,,NA,
10776273,20080827,20081109,3,,3,,3,3,1,NA,,NA,
10776381,20080830,20081105,1,,1,,3,3,2,NA,,NA,
10776514,20080909,20081106,2,,2,,NA,3,3,NA,,NA,
10776526,20080906,20081108,1,,1,,NA,4,3,NA,,NA,
10776542,20080911,20081107,3,,2,,NA,NA,4,NA,,NA,
10776675,20080902,20081106,999,,998,,4,2,2,NA,,NA,
10776792,20080901,20081105,998,,3,,3,2,2,NA,,NA,
10776835,20080830,20081107,2,,2,,3,2,3,NA,,NA,
10776991,20080820,20081105,1,,3,,3,2,4,NA,,NA,
10777061,20080911,20081110,3,,2,,NA,3,4,NA,,NA,
10777225,20080917,20081107,3,,2,,NA,1,2,NA,,NA,
10777247,20080902,20081108,1,,1,,3,1,4,NA,,NA,
10777271,20080827,20081105,1,,1,,3,3,1,NA,,NA,
10777300,20080828,20081108,2,,2,,3,1,1,NA,,NA,
10777378,20080906,20081109,2,,2,,NA,4,2,NA,,NA,
10777460,20080827,20081109,1,,1,,4,3,2,NA,,NA,
10777633,20080908,20081105,1,,1,,NA,3,2,NA,,NA,
10777801,20080821,20081109,2,,3,,3,2,3,NA,,NA,
10777902,20080913,20081107,2,,2,,NA,1,1,NA,,NA,
10777938,20080908,20081106,3,,3,,NA,NA,3,NA,,NA,
10778067,20080817,20081107,2,,2,,3,2,3,NA,,NA,
10778074,20080904,20081105,3,,3,,NA,NA,3,NA,,NA,
10778262,20080828,20081106,2,,2,,2,5,3,NA,,NA,
10778373,20080818,20081106,1,,1,,3,4,4,NA,,NA,
10778426,20080915,20081109,2,,2,,NA,NA,1,NA,,NA,
10778462,20080907,20081110,3,,3,,NA,1,2,NA,,NA,
10778474,20080912,20081108,1,,1,,NA,4,4,NA,,NA,
10778510,20080913,20081108,2,,2,,NA,2,4,NA,,NA,
10778526,20080829,20081107,1,,1,,3,3,4,NA,,NA,
10778563,20080820,20081109,2,,2,,2,4,4,NA,,NA,
10778657,20080908,20081105,2,,2,,NA,NA,2,NA,,NA,
10778725,20080908,20081107,1,,1,,NA,4,4,NA,,NA,
10778754,20080910,20081106,1,,1,,NA,NA,2,NA,,NA,
10778935,20080820,20081106,2,,2,,2,2,3,NA,,NA,
10778973,20080916,20081105,2,,2,,NA,NA,2,NA,,NA,
10778980,20080829,20081108,1,,1,,3,4,3,NA,,NA,
10779033,20080902,20081108,2,,2,,3,4,3,NA,,NA,
10779260,20080904,20081105,3,,3,,NA,2,3,NA,,NA,
10779264,20080915,20081105,2,,2,,NA,2,4,NA,,NA,
10779328,20080820,20081105,2,,2,,3,3,998,NA,,NA,
10779451,20080827,20081108,2,,2,,3,4,1,NA,,NA,
10779624,20080902,20081105,2,,2,,3,3,4,NA,,NA,
10779892,20080901,20081106,2,,2,,3,3,4,NA,,NA,
10779910,20080924,20081110,2,,2,,NA,1,1,NA,,NA,
10779974,20080828,20081106,998,,3,,4,2,2,NA,,NA,
10780048,20080823,20081105,1,,1,,3,4,4,NA,,NA,
10780095,20080826,20081105,3,,3,,4,4,4,NA,,NA,
10780130,20080830,20081105,1,,1,,3,4,4,NA,,NA,
10780216,20080910,20081109,1,,1,,NA,2,2,NA,,NA,
10780261,20080914,20081108,2,,2,,NA,3,3,NA,,NA,
10780328,20080903,20081107,1,,1,,3,4,4,NA,,NA,
10780400,20080904,20081109,1,,1,,NA,2,2,NA,,NA,
10780508,20080830,20081105,3,,3,,2,4,4,NA,,NA,
10780554,20080914,20081109,3,,1,,NA,3,3,NA,,NA,
10780770,20080911,20081106,3,,3,,NA,NA,1,NA,,NA,
10780815,20080830,20081108,3,,3,,3,3,4,NA,,NA,
10780880,20080919,20081108,2,,2,,NA,2,1,NA,,NA,
10780912,20080903,20081106,3,,3,,3,4,4,NA,,NA,
10780948,20080820,20081108,1,,1,,3,3,3,NA,,NA,
10781074,20080830,20081106,2,,2,,3,3,4,NA,,NA,
10781131,20080909,20081107,3,,3,,NA,NA,4,NA,,NA,
10781331,20080915,20081105,1,,1,,NA,2,2,NA,,NA,
10781338,20080831,20081107,1,,1,,4,4,4,NA,,NA,
10781533,20080829,20081106,2,,3,,3,4,4,NA,,NA,
10781568,20080907,20081105,1,,1,,NA,4,3,NA,,NA,
10781584,20080906,20081106,2,,2,,NA,NA,3,NA,,NA,
10781603,20080828,20081105,3,,1,,3,3,3,NA,,NA,
10781661,20080826,20081109,2,,2,,3,1,1,NA,,NA,
10781839,20080911,20081107,1,,1,,NA,NA,3,NA,,NA,
10782022,20080907,20081106,3,,3,,NA,3,1,NA,,NA,
10782071,20080826,20081109,1,,3,,3,3,2,NA,,NA,
10782108,20080831,20081107,3,,2,,3,4,4,NA,,NA,
10782288,20080829,20081107,1,,1,,3,4,3,NA,,NA,
10782315,20080821,20081107,3,,3,,3,3,3,NA,,NA,
10782354,20080913,20081106,2,,2,,NA,NA,3,NA,,NA,
10782391,20080829,20081108,2,,2,,3,3,3,NA,,NA,
10782432,20080914,20081105,1,,1,,NA,3,3,NA,,NA,
10782452,20080901,20081105,1,,1,,3,4,1,NA,,NA,
10782567,20080902,20081108,3,,3,,3,2,2,NA,,NA,
10782582,20080830,20081105,3,,1,,3,2,3,NA,,NA,
10782617,20080915,20081109,1,,1,,NA,NA,4,NA,,NA,
10782799,20080926,20081105,999,,998,,NA,2,4,NA,,NA,
10782843,20080820,20081106,2,,2,,3,2,3,NA,,NA,
10783126,20080819,20081108,2,,2,,3,2,4,NA,,NA,
10783218,20080827,20081105,3,,3,,3,1,2,NA,,NA,
10783351,20080907,20081106,1,,1,,NA,NA,2,NA,,NA,
10783415,20080902,20081107,3,,4,,3,3,4,NA,,NA,
10783500,20080823,20081105,3,,3,,3,1,4,NA,,NA,
10783696,20080901,20081105,1,,1,,3,2,1,NA,,NA,
10783816,20080823,20081109,3,,3,,4,2,3,NA,,NA,
10783818,20080919,20081106,3,,3,,NA,NA,4,NA,,NA,
10783835,20080825,20081108,2,,2,,3,1,1,NA,,NA,
10784039,20080911,20081106,1,,1,,NA,NA,3,NA,,NA,
10784069,20080826,20081105,1,,3,,3,2,2,NA,,NA,
10784108,20080912,20081105,1,,1,,NA,1,1,NA,,NA,
10784119,20080829,20081106,1,,1,,2,1,1,NA,,NA,
10784186,20080914,20081108,2,,2,,NA,NA,4,NA,,NA,
10784219,20080824,20081106,2,,2,,3,2,2,NA,,NA,
10784308,20080914,20081105,2,,2,,NA,NA,1,NA,,NA,
10784319,20080914,20081109,3,,3,,NA,4,4,NA,,NA,
10784325,20080826,20081105,3,,3,,3,3,4,NA,,NA,
10784354,20080831,20081109,3,,3,,3,4,3,NA,,NA,
10784473,20080911,20081109,2,,2,,NA,NA,1,NA,,NA,
10784503,20080902,20081105,3,,3,,3,4,4,NA,,NA,
10784528,20080820,20081105,3,,3,,3,3,3,NA,,NA,
10784564,20080902,20081110,1,,3,,3,3,4,NA,,NA,
10784626,20080829,20081110,3,,3,,2,4,4,NA,,NA,
10784701,20080901,20081106,4,registered voter who does not exercise his right,4,I am not affiliated with any political dogma,3,4,4,NA,,NA,
10784734,20080905,20081105,1,,1,,NA,4,4,NA,,NA,
10784839,20080908,20081106,3,,3,,NA,4,4,NA,,NA,
10784928,20080906,20081106,3,,2,,NA,3,3,NA,,NA,
10784985,20080908,20081107,1,,1,,NA,4,4,NA,,NA,
10785019,20080826,20081106,2,,2,,998,4,4,NA,,NA,
10785266,20080901,20081110,1,,1,,3,2,3,NA,,NA,
10785276,20080830,20081108,3,,3,,4,4,4,NA,,NA,
10785292,20080821,20081105,2,,2,,3,2,2,NA,,NA,
10785471,20080822,20081105,3,,3,,4,4,4,NA,,NA,
10785549,20080827,20081105,1,,1,,4,2,2,NA,,NA,
10785557,20080906,20081107,3,,998,,NA,3,4,NA,,NA,
10785639,20080825,20081107,1,,1,,3,2,3,NA,,NA,
10785655,20080828,20081109,2,,2,,3,4,1,NA,,NA,
10785668,20080902,20081109,2,,2,,3,1,2,NA,,NA,
10785688,20080830,20081107,3,,4,nonpartisan,3,4,4,NA,,NA,
10785759,20080915,20081105,3,,3,,NA,NA,2,NA,,NA,
10785834,20080902,20081105,2,,2,,3,2,2,NA,,NA,
10785838,20080922,20081105,3,,3,,NA,2,2,NA,,NA,
10785844,20080919,20081108,2,,999,,NA,1,2,NA,,NA,
10785913,20080831,20081106,2,,2,,2,2,3,NA,,NA,
10785979,20080829,20081106,2,,3,,3,2,4,NA,,NA,
10786094,20080830,20081109,2,,2,,3,4,4,NA,,NA,
10786206,20080903,20081106,2,,2,,3,3,1,NA,,NA,
10786284,20080910,20081106,3,,3,,NA,4,4,NA,,NA,
10786288,20080915,20081109,3,,2,,NA,NA,3,NA,,NA,
10786341,20080902,20081109,1,,1,,3,2,4,NA,,NA,
10786354,20080904,20081109,2,,2,,NA,NA,2,NA,,NA,
10786416,20080823,20081105,1,,1,,3,2,1,NA,,NA,
10786441,20080912,20081106,1,,1,,NA,NA,2,NA,,NA,
10786546,20080911,20081105,1,,1,,NA,NA,4,NA,,NA,
10786558,20080830,20081105,1,,1,,2,3,2,NA,,NA,
10786561,20080827,20081105,3,,3,,3,4,2,NA,,NA,
10786795,20080902,20081110,3,,2,,3,2,2,NA,,NA,
10786931,20080916,20081105,2,,2,,NA,4,4,NA,,NA,
10786940,20080823,20081109,1,,1,,3,2,3,NA,,NA,
10786965,20080905,20081110,1,,1,,NA,4,4,NA,,NA,
10786969,20080914,20081106,3,,3,,NA,NA,4,NA,,NA,
10787106,20080831,20081108,3,,4,libertarian,3,4,4,NA,,NA,
10787318,20080826,20081107,3,,998,,4,1,2,NA,,NA,
10787377,20080830,20081108,2,,2,,998,4,4,NA,,NA,
10787390,20080906,20081107,1,,1,,NA,NA,2,NA,,NA,
10787476,20081026,20081108,1,,3,,NA,2,3,NA,,NA,
10787529,20080902,20081108,1,,3,,1,2,3,NA,,NA,
10787584,20080906,20081107,2,,4,libertarian,NA,NA,2,NA,,NA,
10787631,20080825,20081109,2,,2,,3,4,3,NA,,NA,
10787644,20080917,20081105,2,,2,,NA,4,4,NA,,NA,
10787704,20080908,20081109,3,,3,,NA,NA,4,NA,,NA,
10788041,20080903,20081105,1,,1,,2,4,2,NA,,NA,
10788259,20080901,20081108,1,,1,,4,3,998,NA,,NA,
10788307,20080820,20081106,3,,4,for the person,3,3,2,NA,,NA,
10788324,20080920,20081108,3,,3,,NA,NA,3,NA,,NA,
10788413,20080907,20081109,2,,2,,NA,4,5,NA,,NA,
10788450,20080827,20081110,1,,1,,3,1,1,NA,,NA,
10788520,20080831,20081106,3,,3,,3,3,4,NA,,NA,
10788534,20080824,20081106,2,,2,,3,4,3,NA,,NA,
10788638,20080827,20081106,2,,2,,4,2,3,NA,,NA,
10788705,20080901,20081105,1,,1,,998,3,1,NA,,NA,
10788833,20080824,20081107,1,,1,,3,2,4,NA,,NA,
10788870,20080829,20081109,2,,2,,3,3,4,NA,,NA,
10788877,20080822,20081108,2,,2,,2,2,2,NA,,NA,
10788936,20080912,20081108,2,,2,,NA,NA,4,NA,,NA,
10788999,20080904,20081106,3,,3,,NA,4,3,NA,,NA,
10789030,20081021,20081105,2,,2,,NA,4,4,NA,,NA,
10789219,20080906,20081109,1,,1,,NA,2,4,NA,,NA,
10789326,20080829,20081105,3,,3,,4,4,4,NA,,NA,
10789347,20080903,20081107,2,,2,,3,2,1,NA,,NA,
10789352,20080902,20081105,3,,4,dont go for any party or politician,3,2,1,NA,,NA,
10789358,20080902,20081109,1,,3,,3,4,4,NA,,NA,
10789406,20080924,20081108,2,,3,,NA,NA,998,NA,,NA,
10789415,20080902,20081110,3,,3,,3,1,1,NA,,NA,
10789470,20080901,20081105,1,,1,,3,4,4,NA,,NA,
10789497,20080830,20081105,1,,1,,3,4,4,NA,,NA,
10789518,20080827,20081106,3,,4,libertarian,3,4,4,NA,,NA,
10789527,20080913,20081110,1,,1,,NA,4,4,NA,,NA,
10790087,20080827,20081109,2,,2,,3,4,4,NA,,NA,
10790209,20080921,20081105,3,,3,,NA,NA,2,NA,,NA,
10790346,20080824,20081109,1,,1,,3,3,2,NA,,NA,
10790347,20080827,20081107,1,,3,,3,3,4,NA,,NA,
10790399,20080919,20081107,999,,1,,NA,4,4,NA,,NA,
10790437,20080908,20081106,3,,3,,NA,NA,2,NA,,NA,
10790522,20080909,20081108,2,,2,,NA,NA,4,NA,,NA,
10790543,20080820,20081105,2,,2,,3,3,4,NA,,NA,
10790593,20080828,20081105,4,conservative,4,CONSERVATIVE,2,4,4,NA,,NA,
10790666,20080822,20081109,2,,2,,3,2,2,NA,,NA,
10790667,20080827,20081109,3,,4,a Constitutionalist,3,2,2,NA,,NA,
10790692,20080828,20081107,2,,2,,3,1,1,NA,,NA,
10790729,20080916,20081108,3,,3,,NA,1,2,NA,,NA,
10790901,20080820,20081107,2,,2,,4,4,4,NA,,NA,
10791027,20080915,20081109,999,,1,,NA,1,1,NA,,NA,
10791172,20080827,20081106,1,,1,,3,3,4,NA,,NA,
10791237,20080908,20081105,3,,3,,NA,4,3,NA,,NA,
10791257,20080916,20081106,2,,2,,NA,2,1,NA,,NA,
10791338,20080918,20081106,4,green party,1,,NA,3,3,NA,,NA,
10791344,20080830,20081107,1,,4,,3,4,1,NA,,NA,
10791383,20080904,20081106,1,,1,,NA,NA,3,NA,,NA,
10791465,20080831,20081108,1,,4,conservtive,3,4,3,NA,,NA,
10791607,20080826,20081109,3,,3,,3,1,1,NA,,NA,
10791830,20080906,20081106,3,,3,,NA,NA,4,NA,,NA,
10791913,20080831,20081108,3,,3,,2,1,2,NA,,NA,
10792025,20080828,20081110,2,,999,,3,1,2,NA,,NA,
10792056,20080823,20081105,1,,1,,4,1,4,NA,,NA,
10792101,20080914,20081109,3,,3,,NA,NA,3,NA,,NA,
10792116,20080916,20081108,2,,2,,NA,NA,4,NA,,NA,
10792269,20080911,20081110,2,,2,,NA,NA,3,NA,,NA,
10792306,20080912,20081105,998,,1,,NA,NA,4,NA,,NA,
10792315,20080909,20081110,1,,3,,NA,4,4,NA,,NA,
10792330,20080912,20081107,2,,2,,NA,NA,3,NA,,NA,
10792353,20081025,20081108,2,,2,,NA,3,2,NA,,NA,
10792362,20080905,20081107,1,,1,,NA,3,4,NA,,NA,
10792413,20080912,20081106,3,,3,,NA,NA,3,NA,,NA,
10792428,20080821,20081105,2,,2,,3,4,4,NA,,NA,
10792438,20080915,20081106,3,,2,,NA,4,2,NA,,NA,
10792492,20080906,20081107,998,,998,,NA,4,4,NA,,NA,
10792611,20080829,20081106,2,,2,,3,2,4,NA,,NA,
10792684,20080907,20081106,1,,1,,NA,3,4,NA,,NA,
10792816,20080922,20081108,4,GREEN PARTY,3,,NA,NA,4,NA,,NA,
10792820,20080829,20081109,1,,1,,2,3,4,NA,,NA,
10792837,20080902,20081106,1,,3,,3,2,3,NA,,NA,
10793095,20080918,20081106,3,,3,,NA,3,4,NA,,NA,
10793119,20080829,20081106,1,,1,,2,2,4,NA,,NA,
10793179,20080821,20081105,2,,2,,4,3,4,NA,,NA,
10793183,20080829,20081106,1,,998,,3,2,3,NA,,NA,
10793201,20081015,20081107,3,,3,,NA,NA,4,NA,,NA,
10793390,20080909,20081106,1,,4,conservitive,NA,NA,4,NA,,NA,
10793550,20080830,20081105,2,,2,,3,2,3,NA,,NA,
10793589,20080904,20081105,2,,2,,NA,2,1,NA,,NA,
10793598,20080918,20081107,3,,2,,NA,NA,1,NA,,NA,
10793681,20080910,20081106,2,,2,,NA,3,4,NA,,NA,
10793719,20080913,20081105,1,,1,,NA,NA,3,NA,,NA,
10793735,20080915,20081105,1,,1,,NA,NA,4,NA,,NA,
10793740,20080917,20081105,3,,2,,NA,3,3,NA,,NA,
10793838,20080828,20081105,2,,3,,3,2,4,NA,,NA,
10793941,20080906,20081109,1,,1,,NA,1,4,NA,,NA,
10794097,20080919,20081105,1,,3,,NA,NA,4,NA,,NA,
10794171,20080902,20081108,1,,1,,3,4,3,NA,,NA,
10794321,20080910,20081105,2,,2,,NA,2,2,NA,,NA,
10794793,20080912,20081109,3,,3,,NA,NA,4,NA,,NA,
10794797,20080825,20081106,2,,3,,4,1,998,NA,,NA,
10794799,20080820,20081108,3,,3,,3,1,2,NA,,NA,
10794818,20080918,20081109,2,,2,,NA,4,4,NA,,NA,
10794955,20080908,20081105,2,,2,,NA,NA,2,NA,,NA,
10795067,20080906,20081108,2,,2,,NA,NA,4,NA,,NA,
10795106,20080824,20081105,3,,3,,3,3,3,NA,,NA,
10795184,20080910,20081105,3,,3,,NA,NA,2,NA,,NA,
10795211,20080827,20081108,2,,2,,3,3,2,NA,,NA,
10795272,20080827,20081105,2,,2,,3,2,4,NA,,NA,
10795387,20080906,20081109,3,,3,,NA,NA,2,NA,,NA,
10795390,20080911,20081105,2,,2,,NA,3,2,NA,,NA,
10795519,20080825,20081105,2,,2,,998,4,4,NA,,NA,
10795554,20080903,20081105,3,,998,,3,3,1,NA,,NA,
10795856,20080830,20081106,1,,3,,4,2,4,NA,,NA,
10795939,20080829,20081107,2,,2,,3,4,4,NA,,NA,
10796042,20080829,20081109,3,,3,,2,2,2,NA,,NA,
10796056,20080910,20081110,1,,1,,NA,1,3,NA,,NA,
10796066,20080916,20081107,3,,3,,NA,NA,4,NA,,NA,
10796139,20080914,20081108,1,,3,,NA,NA,1,NA,,NA,
10796196,20081014,20081110,2,,2,,NA,NA,3,NA,,NA,
10796253,20080917,20081108,3,,3,,NA,4,4,NA,,NA,
10796256,20081014,20081105,1,,4,combination ofr all,NA,4,4,NA,,NA,
10796542,20080902,20081107,3,,3,,2,3,4,NA,,NA,
10796566,20080829,20081105,2,,2,,3,1,1,NA,,NA,
10796652,20080909,20081109,3,,3,,NA,3,2,NA,,NA,
10796677,20080905,20081106,1,,1,,NA,2,2,NA,,NA,
10796786,20080908,20081105,1,,3,,NA,NA,4,NA,,NA,
10796867,20080827,20081105,2,,3,,3,2,2,NA,,NA,
10797191,20080829,20081110,2,,2,,3,2,2,NA,,NA,
10797214,20080824,20081105,2,,2,,4,2,4,NA,,NA,
10797229,20080820,20081106,2,,2,,3,3,4,NA,,NA,
10797434,20080906,20081105,1,,1,,NA,NA,3,NA,,NA,
10797442,20080902,20081108,4,?????      COMMUNISRTS,998,,3,4,4,NA,,NA,
10797466,20080822,20081106,1,,4,registered as republican but i don't have to vote that way,3,1,1,NA,,NA,
10797656,20080912,20081107,1,,1,,NA,NA,1,NA,,NA,
10797706,20080823,20081109,2,,2,,3,3,4,NA,,NA,
10797733,20080913,20081106,3,,2,,NA,3,4,NA,,NA,
10797784,20080910,20081109,2,,2,,NA,NA,3,NA,,NA,
10797832,20080903,20081105,998,,2,,998,2,2,NA,,NA,
10797835,20080914,20081109,2,,2,,NA,NA,4,NA,,NA,
10797900,20080918,20081108,3,,3,,NA,3,4,NA,,NA,
10797902,20080829,20081108,3,,3,,3,1,1,NA,,NA,
10798097,20080819,20081107,1,,998,,2,1,2,NA,,NA,
10798122,20080909,20081108,1,,1,,NA,NA,2,NA,,NA,
10798164,20080817,20081106,3,,3,,3,3,4,NA,,NA,
10798180,20080915,20081106,4,not into politics - don't vote at all,3,,NA,NA,3,NA,,NA,
10798333,20080828,20081105,3,,3,,3,4,4,NA,,NA,
10798348,20080902,20081110,3,,3,,2,2,4,NA,,NA,
10798555,20080824,20081105,3,,3,,3,4,4,NA,,NA,
10798579,20080822,20081108,2,,2,,3,4,4,NA,,NA,
10798599,20080909,20081105,4,conservative,4,conservative,NA,3,3,NA,,NA,
10798618,20080908,20081106,1,,1,,NA,3,4,NA,,NA,
10798651,20080822,20081108,2,,3,,3,2,3,NA,,NA,
10798675,20080915,20081105,1,,998,,NA,4,4,NA,,NA,
10798726,20080827,20081106,3,,4,<,2,2,2,NA,,NA,
10798758,20080914,20081107,3,,3,,NA,998,4,NA,,NA,
10798853,20080919,20081106,2,,2,,NA,NA,3,NA,,NA,
10798877,20080901,20081105,2,,2,,3,3,4,NA,,NA,
10798881,20080903,20081107,998,,3,,3,4,1,NA,,NA,
10798969,20080911,20081106,2,,3,,NA,NA,2,NA,,NA,
10798973,20080819,20081105,2,,2,,3,4,3,NA,,NA,
10798975,20080821,20081105,1,,1,,3,4,4,NA,,NA,
10799255,20080905,20081107,3,,3,,NA,NA,2,NA,,NA,
10799285,20080903,20081107,2,,2,,2,1,2,NA,,NA,
10799305,20080908,20081107,3,,3,,NA,NA,2,NA,,NA,
10799400,20080911,20081105,2,,2,,NA,1,2,NA,,NA,
10799401,20080906,20081110,2,,2,,NA,2,1,NA,,NA,
10799427,20080921,20081110,2,,2,,NA,NA,3,NA,,NA,
10799441,20080820,20081109,1,,4,polly wog,4,4,4,NA,,NA,
10799659,20080907,20081108,2,,2,,NA,NA,4,NA,,NA,
10799690,20080825,20081105,2,,2,,3,2,2,NA,,NA,
10799729,20080831,20081108,2,,3,,2,2,2,NA,,NA,
10799777,20080902,20081107,3,,3,,3,1,1,NA,,NA,
10799886,20080913,20081105,1,,1,,NA,3,4,NA,,NA,
10800054,20080906,20081109,1,,1,,NA,NA,4,NA,,NA,
10800119,20080916,20081109,3,,3,,NA,NA,4,NA,,NA,
10800205,20080909,20081105,3,,3,,NA,3,3,NA,,NA,
10800207,20080829,20081107,1,,1,,3,2,1,NA,,NA,
10800239,20080830,20081106,2,,3,,3,1,1,NA,,NA,
10800274,20081005,20081105,2,,2,,NA,NA,2,NA,,NA,
10800280,20080901,20081107,4,none|,1,,3,1,1,NA,,NA,
10800296,20080925,20081109,3,,3,,NA,NA,4,NA,,NA,
10800376,20080903,20081107,998,,3,,3,4,2,NA,,NA,
10800465,20080916,20081107,1,,1,,NA,NA,4,NA,,NA,
10800488,20080901,20081105,1,,1,,3,3,4,NA,,NA,
10800765,20080915,20081107,3,,1,,NA,4,4,NA,,NA,
10800843,20080912,20081107,1,,1,,NA,2,1,NA,,NA,
10800871,20080826,20081109,1,,3,,3,4,3,NA,,NA,
10800882,20080821,20081106,2,,2,,3,3,4,NA,,NA,
10800891,20080922,20081109,3,,3,,NA,1,1,NA,,NA,
10800970,20080915,20081105,2,,2,,NA,NA,4,NA,,NA,
10801043,20080818,20081110,4,conservative,3,,3,4,4,NA,,NA,
10801189,20080912,20081105,3,,3,,NA,2,2,NA,,NA,
10801269,20080911,20081106,2,,2,,NA,2,3,NA,,NA,
10801311,20080913,20081106,3,,3,,NA,2,3,NA,,NA,
10801392,20080822,20081105,2,,2,,3,4,4,NA,,NA,
10801440,20080902,20081108,3,,3,,3,3,4,NA,,NA,
10801475,20080829,20081105,3,,3,,3,4,4,NA,,NA,
10801488,20080904,20081109,2,,2,,NA,4,4,NA,,NA,
10801553,20080826,20081105,1,,1,,3,4,4,NA,,NA,
10801561,20080905,20081107,2,,2,,NA,NA,2,NA,,NA,
