case,pid_7,ft_dem,ft_rep,ideo_self,ideo_dem,ideo_rep,primary_vote,primary_vote_choice_num,dis_democ,distrust_gov,wrong_track_dum,gov_run_for_few_dum,gov_care_post,wealth_gap_larger,age,race,weight,date,income,sex,pid_7_num,pid_3,therm_dem,therm_rep,primary_vote_dum,primary_vote_choice,cand_party,dis_democ_dum,trust_gov,distrust_gov_dum,officials_dont_care_dum,therm_parties_mean,therm_inparty,therm_outparty,year,below_50_qual_strict,wealth_gap_larger_dum,primary_vote_simple,below_35k_dum
2020_509163,Independent - Democrat,60,30,3,2,7,Voted,10,2,3,1,1,1,1,28,Other,0.700516615406474,2020-09-03,16,Female,3,Democrat,60,30,1,Someone Neither Dem. Nor Rep.,Other Party,0,About Half the time,0,1,45,60,30,2020,NA,1,Voted in Other Primary,0
2020_509194,Independent - Republican,40,60,4,2,6,Didn't Vote,NA,-6,4,1,1,-6,3,79,White,0.38079878263533,2020-08-24,15,Female,5,Republican,40,60,0,NA,NA,NA,Some of the Time,1,NA,50,60,40,2020,NA,0,Didn't Vote,0
2020_509217,Strong Republican,10,80,6,1,6,Didn't Vote,NA,2,3,0,1,1,3,38,White,0.766851138653899,2020-08-27,15,Male,7,Republican,10,80,0,NA,NA,0,About Half the time,0,1,45,80,10,2020,warm,0,Didn't Vote,0
2020_509286,Independent - Independent,70,45,4,4,7,Didn't Vote,NA,2,5,1,1,3,1,59,NA,1.00135732502321,2020-09-24,NA,Female,4,Independent,70,45,0,NA,NA,0,Never,1,0,57.5,NA,NA,2020,NA,1,Didn't Vote,NA
2020_509354,Strong Republican,0,100,6,1,7,Didn't Vote,NA,2,3,0,1,3,3,59,White,0.737779180524204,2020-09-24,11,Female,7,Republican,0,100,0,NA,NA,0,About Half the time,0,0,50,100,0,2020,warm,0,Didn't Vote,0
2020_509392,Weak Democrat,85,30,5,6,3,Didn't Vote,NA,-6,3,1,0,-6,1,36,Black,0.72429018549907,2020-08-31,3,Female,2,Democrat,85,30,0,NA,NA,NA,About Half the time,0,NA,57.5,85,30,2020,warm,1,Didn't Vote,1
2020_509491,Strong Democrat,100,30,99,2,7,Didn't Vote,NA,-6,3,1,1,-6,1,53,Black,0.685088272101329,2020-08-24,1,Male,1,Democrat,100,30,0,NA,NA,NA,About Half the time,0,NA,65,100,30,2020,warm,1,Didn't Vote,1
2020_509521,Independent - Republican,0,85,6,1,6,Didn't Vote,NA,4,2,1,NA,1,1,70,White,0.0440167809419855,2020-09-23,4,Male,5,Republican,0,85,0,NA,NA,1,Most of the Time,0,1,42.5,85,0,2020,warm,1,Didn't Vote,1
2020_509545,Independent - Republican,10,70,6,1,6,Didn't Vote,NA,2,3,0,1,4,1,50,White,2.18434587337768,2020-09-01,17,Male,5,Republican,10,70,0,NA,NA,0,About Half the time,0,0,40,70,10,2020,warm,1,Didn't Vote,0
2020_509583,Strong Democrat,100,0,4,4,7,Voted,1,2,2,1,1,5,1,30,Black,1.53065098775832,2020-08-24,15,Male,1,Democrat,100,0,1,Joe Biden,Democrat,0,Most of the Time,0,0,50,100,0,2020,warm,1,Winner,0
2020_509644,Strong Republican,0,100,7,1,7,Didn't Vote,NA,2,4,1,1,2,1,66,White,1.13834371674267,2020-09-02,NA,Female,7,Republican,0,100,0,NA,NA,0,Some of the Time,1,1,50,100,0,2020,warm,1,Didn't Vote,NA
2020_509682,Independent - Democrat,85,0,5,2,7,Voted,1,5,4,1,1,4,1,65,White,0.901037865992881,2020-08-29,5,Female,3,Democrat,85,0,1,Joe Biden,Democrat,1,Some of the Time,1,0,42.5,85,0,2020,warm,1,Winner,1
2020_509743,Strong Republican,20,80,6,1,6,Didn't Vote,NA,2,4,0,1,2,1,31,White,0.83732980401293,2020-10-29,17,Female,7,Republican,20,80,0,NA,NA,0,Some of the Time,1,1,50,80,20,2020,warm,1,Didn't Vote,0
2020_509828,Weak Democrat,-9,-9,4,4,2,Didn't Vote,NA,4,5,1,1,1,1,80,White,1.69257151301739,2020-08-28,21,Female,2,Democrat,NA,NA,0,NA,NA,1,Never,1,1,-9,NA,NA,2020,cold,1,Didn't Vote,0
2020_509842,Weak Democrat,70,0,3,2,7,Didn't Vote,NA,2,4,1,1,3,1,33,White,0.67585228809715,2020-08-29,21,Male,2,Democrat,70,0,0,NA,NA,0,Some of the Time,1,0,35,70,0,2020,warm,1,Didn't Vote,0
2020_509866,Independent - Democrat,70,30,4,2,7,Voted,1,2,3,1,1,2,3,76,White,0.228855155076291,2020-10-27,8,Female,3,Democrat,70,30,1,Joe Biden,Democrat,0,About Half the time,0,1,50,70,30,2020,warm,0,Winner,0
2020_509941,Independent - Democrat,90,5,2,3,7,Voted,1,-6,3,1,1,-6,1,69,White,1.06425209046002,2020-08-23,17,Male,3,Democrat,90,5,1,Joe Biden,Democrat,NA,About Half the time,0,NA,47.5,90,5,2020,warm,1,Winner,0
2020_509989,Strong Democrat,90,5,2,2,7,Voted,1,2,4,1,1,4,1,48,White,0.394295652545168,2020-10-20,16,Female,1,Democrat,90,5,1,Joe Biden,Democrat,0,Some of the Time,1,0,47.5,90,5,2020,warm,1,Winner,0
2020_510057,Independent - Democrat,15,15,4,2,6,NA,NA,-6,3,1,1,-6,1,33,White,1.30283088597157,2020-09-02,21,Male,3,Democrat,15,15,NA,NA,NA,NA,About Half the time,0,NA,15,15,15,2020,cold,1,NA,0
2020_510118,Strong Democrat,85,50,4,2,4,Voted,1,2,2,1,1,2,1,57,White,0.71517325415277,2020-09-03,6,Male,1,Democrat,85,50,1,Joe Biden,Democrat,0,Most of the Time,0,1,67.5,85,50,2020,warm,1,Winner,1
2020_510132,Independent - Democrat,85,50,2,3,1,Didn't Vote,NA,-6,4,1,1,-6,3,36,Black,3.59837127507794,2020-09-01,17,Male,3,Democrat,85,50,0,NA,NA,NA,Some of the Time,1,NA,67.5,85,50,2020,warm,0,Didn't Vote,0
2020_510149,Strong Democrat,85,30,2,3,6,Voted,1,2,3,1,1,4,1,77,White,0.413780727861806,2020-08-31,13,Female,1,Democrat,85,30,1,Joe Biden,Democrat,0,About Half the time,0,0,57.5,85,30,2020,warm,1,Winner,0
2020_510248,Strong Democrat,60,0,2,2,7,Didn't Vote,NA,2,4,1,1,3,1,69,White,0.108149530576378,2020-10-06,1,Female,1,Democrat,60,0,0,NA,NA,0,Some of the Time,1,0,30,60,0,2020,NA,1,Didn't Vote,1
2020_510255,Independent - Republican,15,70,5,1,6,Didn't Vote,NA,2,4,1,1,1,3,79,White,0.983155316887658,2020-10-01,12,Male,5,Republican,15,70,0,NA,NA,0,Some of the Time,1,1,42.5,70,15,2020,warm,0,Didn't Vote,0
2020_510279,Independent - Democrat,60,50,4,2,6,Voted,5,-6,4,1,1,-6,1,37,Black,0.733124540319233,2020-11-02,19,Male,3,Democrat,60,50,1,Bernie Sanders,Democrat,NA,Some of the Time,1,NA,55,60,50,2020,NA,1,Loser,0
2020_510354,Strong Democrat,100,15,2,2,7,Voted,1,2,3,1,1,5,1,59,White,0.418621847330645,2020-09-29,11,Male,1,Democrat,100,15,1,Joe Biden,Democrat,0,About Half the time,0,0,57.5,100,15,2020,warm,1,Winner,0
2020_510477,Independent - Republican,15,85,7,1,6,Didn't Vote,NA,2,3,0,1,5,3,80,White,0.544649369999772,2020-09-29,9,Male,5,Republican,15,85,0,NA,NA,0,About Half the time,0,0,50,85,15,2020,warm,0,Didn't Vote,0
2020_510491,Independent - Republican,0,60,99,1,6,Didn't Vote,NA,5,4,1,1,2,1,32,White,0.410723777383245,2020-09-25,9,Female,5,Republican,0,60,0,NA,NA,1,Some of the Time,1,1,30,60,0,2020,NA,1,Didn't Vote,0
2020_510514,Strong Democrat,60,40,3,1,6,Didn't Vote,NA,-6,4,1,1,-6,3,47,White,0.478336550495148,2020-10-20,11,Male,1,Democrat,60,40,0,NA,NA,NA,Some of the Time,1,NA,50,60,40,2020,NA,0,Didn't Vote,0
2020_510545,Strong Democrat,85,40,99,-8,-8,Didn't Vote,NA,4,3,1,1,4,1,60,White,0.396263916196188,2020-08-28,16,Female,1,Democrat,85,40,0,NA,NA,1,About Half the time,0,0,62.5,85,40,2020,warm,1,Didn't Vote,0
2020_510705,Weak Republican,15,70,5,1,6,Didn't Vote,NA,2,2,0,1,1,3,23,White,0.0383760963194065,2020-11-02,1,Female,6,Republican,15,70,0,NA,NA,0,Most of the Time,0,1,42.5,70,15,2020,warm,0,Didn't Vote,1
2020_510712,Strong Democrat,85,0,3,4,6,Voted,1,-6,3,1,1,-6,1,51,Black,1.84908678051013,2020-09-25,22,Female,1,Democrat,85,0,1,Joe Biden,Democrat,NA,About Half the time,0,NA,42.5,85,0,2020,warm,1,Winner,0
2020_510743,Weak Democrat,60,60,99,2,5,Didn't Vote,NA,4,4,1,1,2,2,42,Other,1.98524911302603,2020-10-19,15,Female,2,Democrat,60,60,0,NA,NA,1,Some of the Time,1,1,60,60,60,2020,NA,0,Didn't Vote,0
2020_510811,Independent - Democrat,60,15,2,2,7,Didn't Vote,NA,-6,5,1,1,-6,1,25,NA,3.12376295688746,2020-11-01,16,Female,3,Democrat,60,15,0,NA,NA,NA,Never,1,NA,37.5,60,15,2020,NA,1,Didn't Vote,0
2020_510910,Independent - Republican,30,40,4,3,6,Didn't Vote,NA,4,4,1,1,2,1,55,White,1.27022096966948,2020-10-05,5,Male,5,Republican,30,40,0,NA,NA,1,Some of the Time,1,1,35,40,30,2020,cold,1,Didn't Vote,1
2020_510958,Strong Democrat,85,0,4,2,7,Voted,1,4,4,1,1,1,1,72,White,0.335978260562269,2020-08-28,19,Male,1,Democrat,85,0,1,Joe Biden,Democrat,1,Some of the Time,1,1,42.5,85,0,2020,warm,1,Winner,0
2020_510989,Independent - Republican,40,85,4,2,6,Voted,9,2,2,1,1,2,1,58,White,0.677862798556566,2020-09-22,10,Female,5,Republican,40,85,1,Other Republican,Republican,0,Most of the Time,0,1,62.5,85,40,2020,warm,1,Loser,0
2020_510996,Weak Republican,30,60,5,2,6,Didn't Vote,NA,-6,4,0,1,-6,1,31,White,1.13851893649314,2020-08-31,20,Male,6,Republican,30,60,0,NA,NA,NA,Some of the Time,1,NA,45,60,30,2020,NA,1,Didn't Vote,0
2020_511005,Strong Republican,0,85,7,1,7,Voted,8,4,3,0,1,4,3,78,White,0.300227103647658,2020-09-21,2,Female,7,Republican,0,85,1,Donald Trump,Republican,1,About Half the time,0,0,42.5,85,0,2020,warm,0,Winner,1
2020_511067,Strong Republican,15,85,99,2,5,Didn't Vote,NA,5,2,0,1,2,1,56,White,0.47372155448046,2020-09-22,1,Female,7,Republican,15,85,0,NA,NA,1,Most of the Time,0,1,50,85,15,2020,warm,1,Didn't Vote,1
2020_511074,Independent - Democrat,60,0,2,5,6,Voted,6,4,4,1,1,4,1,71,White,0.822956045982341,2020-08-30,19,Male,3,Democrat,60,0,1,Elizabeth Warren,Democrat,1,Some of the Time,1,0,30,60,0,2020,NA,1,Loser,0
2020_511098,Independent - Democrat,70,40,3,2,6,Didn't Vote,NA,2,4,1,1,1,3,65,Other,2.29687527881869,2020-08-26,16,Female,3,Democrat,70,40,0,NA,NA,0,Some of the Time,1,1,55,70,40,2020,warm,0,Didn't Vote,0
2020_511104,Strong Democrat,100,0,2,2,7,Voted,1,2,5,1,1,1,1,69,White,0.0845333105219454,2020-08-27,4,Female,1,Democrat,100,0,1,Joe Biden,Democrat,0,Never,1,1,50,100,0,2020,warm,1,Winner,1
2020_511111,Strong Democrat,70,0,2,4,7,Voted,1,4,5,1,1,2,1,50,White,1.8143931602198,2020-10-01,21,Female,1,Democrat,70,0,1,Joe Biden,Democrat,1,Never,1,1,35,70,0,2020,warm,1,Winner,0
2020_511166,Strong Republican,0,85,6,1,6,Voted,8,1,2,0,0,2,1,80,White,0.44520096805547,2020-08-24,14,Male,7,Republican,0,85,1,Donald Trump,Republican,0,Most of the Time,0,1,42.5,85,0,2020,warm,1,Winner,0
2020_511180,Independent - Democrat,25,25,4,5,6,Didn't Vote,NA,2,4,1,1,2,1,36,White,0.786269048567829,2020-10-19,21,Male,3,Democrat,25,25,0,NA,NA,0,Some of the Time,1,1,25,25,25,2020,cold,1,Didn't Vote,0
2020_511241,Strong Republican,35,75,4,2,5,Didn't Vote,NA,2,3,0,0,1,1,44,White,2.82951796625436,2020-08-24,18,Female,7,Republican,35,75,0,NA,NA,0,About Half the time,0,1,55,75,35,2020,warm,1,Didn't Vote,0
2020_511296,Strong Republican,0,50,6,1,7,Voted,8,2,2,1,1,2,1,53,Other,0.505261253281689,2020-09-22,4,Male,7,Republican,0,50,1,Donald Trump,Republican,0,Most of the Time,0,1,25,50,0,2020,NA,1,Winner,1
2020_511319,Independent - Republican,15,85,5,1,6,Didn't Vote,NA,-6,2,0,1,-6,3,45,White,0.803710542558647,2020-09-02,18,Female,5,Republican,15,85,0,NA,NA,NA,Most of the Time,0,NA,50,85,15,2020,warm,0,Didn't Vote,0
2020_511333,Strong Democrat,60,15,1,2,6,Voted,3,-6,4,1,1,-6,1,25,White,1.2116351707765,2020-10-05,10,Male,1,Democrat,60,15,1,Pete Buttigieg,Democrat,NA,Some of the Time,1,NA,37.5,60,15,2020,NA,1,Loser,0
2020_511395,Weak Republican,60,40,4,3,6,Voted,1,2,4,1,1,2,1,52,White,0.299038231400398,2020-09-28,1,Female,6,Republican,60,40,1,Joe Biden,Democrat,0,Some of the Time,1,1,50,40,60,2020,cold,1,Voted in Other Primary,1
2020_511432,Strong Democrat,85,0,4,4,4,Voted,1,2,3,1,0,1,3,34,Black,0.669836853201007,2020-09-25,5,Female,1,Democrat,85,0,1,Joe Biden,Democrat,0,About Half the time,0,1,42.5,85,0,2020,warm,0,Winner,1
2020_511517,Strong Democrat,85,0,2,2,6,Voted,1,4,4,1,1,4,1,78,White,0.213409407332847,2020-09-01,21,Female,1,Democrat,85,0,1,Joe Biden,Democrat,1,Some of the Time,1,0,42.5,85,0,2020,warm,1,Winner,0
2020_511531,Independent - Democrat,60,40,4,1,7,Didn't Vote,NA,-7,3,1,1,-7,1,45,Other,1.28095363101573,2020-09-01,19,Male,3,Democrat,60,40,0,NA,NA,NA,About Half the time,0,NA,50,60,40,2020,NA,1,Didn't Vote,0
2020_511623,NA,100,0,4,-9,-9,Didn't Vote,NA,2,5,1,1,3,1,NA,NA,0.28649838212801,2020-10-20,NA,Female,-9,NA,100,0,0,NA,NA,0,Never,1,0,50,NA,NA,2020,NA,1,Didn't Vote,NA
2020_511630,Independent - Democrat,60,50,6,4,5,Didn't Vote,NA,2,4,0,NA,4,3,23,Black,0.142043118203748,2020-08-24,1,Male,3,Democrat,60,50,0,NA,NA,0,Some of the Time,1,0,55,60,50,2020,NA,0,Didn't Vote,1
2020_511654,Independent - Independent,50,50,4,3,6,Didn't Vote,NA,2,4,1,1,2,3,51,White,0.337223903639185,2020-09-15,2,Female,4,Independent,50,50,0,NA,NA,0,Some of the Time,1,1,50,NA,NA,2020,NA,0,Didn't Vote,1
2020_511661,Independent - Independent,60,60,4,2,5,Didn't Vote,NA,2,3,NA,NA,2,1,80,White,0.212003410090202,2020-10-19,19,Female,4,Independent,60,60,0,NA,NA,0,About Half the time,0,1,60,NA,NA,2020,NA,1,Didn't Vote,0
2020_511746,Weak Democrat,85,0,1,1,2,Didn't Vote,NA,1,5,1,1,1,3,72,Black,0.359295833547452,2020-10-09,1,Female,2,Democrat,85,0,0,NA,NA,0,Never,1,1,42.5,85,0,2020,warm,0,Didn't Vote,1
2020_511784,Weak Democrat,70,40,2,2,6,Didn't Vote,NA,2,4,1,1,3,1,41,White,0.11251049053335101,2020-08-27,1,Male,2,Democrat,70,40,0,NA,NA,0,Some of the Time,1,0,55,70,40,2020,warm,1,Didn't Vote,1
2020_511821,Independent - Democrat,70,30,2,4,6,Voted,5,-6,4,1,1,-6,1,24,White,1.07431150093762,2020-09-04,20,Male,3,Democrat,70,30,1,Bernie Sanders,Democrat,NA,Some of the Time,1,NA,50,70,30,2020,warm,1,Loser,0
2020_511876,Independent - Independent,40,40,2,1,1,Didn't Vote,NA,5,4,1,1,1,1,30,White,1.74015680271932,2020-10-22,6,Female,4,Independent,40,40,0,NA,NA,1,Some of the Time,1,1,40,NA,NA,2020,NA,1,Didn't Vote,1
2020_511920,Strong Democrat,70,70,5,6,6,Didn't Vote,NA,2,2,0,0,5,1,55,White,0.819616770497177,2020-10-05,16,Male,1,Democrat,70,70,0,NA,NA,0,Most of the Time,0,0,70,70,70,2020,warm,1,Didn't Vote,0
2020_512046,Weak Democrat,50,40,3,1,5,Didn't Vote,NA,4,4,1,1,4,1,49,White,0.0543380977089111,2020-08-31,2,Male,2,Democrat,50,40,0,NA,NA,1,Some of the Time,1,0,45,50,40,2020,NA,1,Didn't Vote,1
2020_512060,Weak Republican,0,40,6,1,5,Voted,8,2,4,1,1,2,3,74,White,0.443521491005629,2020-08-19,14,Male,6,Republican,0,40,1,Donald Trump,Republican,0,Some of the Time,1,1,20,40,0,2020,cold,0,Winner,0
2020_512091,Independent - Republican,40,60,4,6,2,Voted,8,-6,3,1,1,-6,1,48,White,1.27943609007925,2020-10-12,20,Male,5,Republican,40,60,1,Donald Trump,Republican,NA,About Half the time,0,NA,50,60,40,2020,NA,1,Winner,0
2020_512107,Independent - Democrat,70,0,2,3,7,Didn't Vote,NA,2,3,1,1,1,1,64,White,0.265188967784216,2020-08-26,NA,Female,3,Democrat,70,0,0,NA,NA,0,About Half the time,0,1,35,70,0,2020,warm,1,Didn't Vote,NA
2020_512145,Strong Republican,30,50,6,1,6,Voted,8,-6,4,1,1,-6,1,80,White,0.675875676206232,2020-09-21,8,Male,7,Republican,30,50,1,Donald Trump,Republican,NA,Some of the Time,1,NA,40,50,30,2020,NA,1,Winner,0
2020_512169,Independent - Democrat,60,50,4,6,2,Didn't Vote,NA,-5,4,1,1,2,3,27,Black,0.662482508380642,2020-08-23,9,Female,3,Democrat,60,50,0,NA,NA,NA,Some of the Time,1,1,55,60,50,2020,NA,0,Didn't Vote,0
2020_512237,NA,-9,-9,-9,-9,-9,Voted,8,4,-9,1,1,1,1,NA,White,0.598079674106728,2020-10-14,1,Female,-9,NA,NA,NA,1,Donald Trump,Republican,1,NA,NA,1,-9,NA,NA,2020,NA,1,NA,1
2020_512251,Independent - Republican,40,40,5,1,7,Didn't Vote,NA,2,3,1,1,2,1,28,White,0.211774241106604,2020-10-01,13,Female,5,Republican,40,40,0,NA,NA,0,About Half the time,0,1,40,40,40,2020,cold,1,Didn't Vote,0
2020_512329,Independent - Independent,30,15,2,1,6,Didn't Vote,NA,2,2,1,0,4,1,50,Other,0.531191218842986,2020-11-02,10,Male,4,Independent,30,15,0,NA,NA,0,Most of the Time,0,0,22.5,NA,NA,2020,NA,1,Didn't Vote,0
2020_512350,Weak Republican,30,70,4,6,4,Didn't Vote,NA,2,4,0,1,1,3,49,White,1.82137991207333,2020-08-31,19,Male,6,Republican,30,70,0,NA,NA,0,Some of the Time,1,1,50,70,30,2020,warm,0,Didn't Vote,0
2020_512398,Independent - Republican,70,30,6,2,7,Voted,1,5,4,1,1,2,1,65,White,0.40685618656969,2020-10-11,9,Male,5,Republican,70,30,1,Joe Biden,Democrat,1,Some of the Time,1,1,50,30,70,2020,cold,1,Voted in Other Primary,0
2020_512411,Independent - Democrat,50,30,2,3,6,Voted,5,2,4,1,1,2,1,49,White,1.25406091418828,2020-09-02,18,Male,3,Democrat,50,30,1,Bernie Sanders,Democrat,0,Some of the Time,1,1,40,50,30,2020,NA,1,Loser,0
2020_512435,Strong Republican,0,70,6,1,6,Voted,8,5,5,1,1,2,3,40,White,2.49690797726149,2020-10-01,20,Female,7,Republican,0,70,1,Donald Trump,Republican,1,Never,1,1,35,70,0,2020,warm,0,Winner,0
2020_512459,Weak Democrat,85,60,5,6,4,Voted,1,2,3,1,1,3,3,21,Black,1.34694130753555,2020-08-21,6,Female,2,Democrat,85,60,1,Joe Biden,Democrat,0,About Half the time,0,0,72.5,85,60,2020,warm,0,Winner,1
2020_512473,Strong Democrat,70,30,1,3,6,Didn't Vote,NA,2,4,1,1,4,1,69,White,0.700529583125558,2020-10-21,8,Male,1,Democrat,70,30,0,NA,NA,0,Some of the Time,1,0,50,70,30,2020,warm,1,Didn't Vote,0
2020_512497,Strong Democrat,85,15,2,3,6,Voted,1,4,4,1,1,3,1,68,White,0.491598193574468,2020-10-10,9,Female,1,Democrat,85,15,1,Joe Biden,Democrat,1,Some of the Time,1,0,50,85,15,2020,warm,1,Winner,0
2020_512503,Strong Republican,0,100,99,1,7,Voted,8,2,2,0,0,3,3,23,White,1.05136307785616,2020-09-02,4,Male,7,Republican,0,100,1,Donald Trump,Republican,0,Most of the Time,0,0,50,100,0,2020,warm,0,Winner,1
2020_512626,Strong Democrat,70,0,2,4,6,Voted,5,-6,4,1,1,-6,1,32,White,1.51473309444478,2020-10-03,14,Female,1,Democrat,70,0,1,Bernie Sanders,Democrat,NA,Some of the Time,1,NA,35,70,0,2020,warm,1,Loser,0
2020_512749,Independent - Democrat,60,15,2,4,6,Didn't Vote,NA,4,4,1,1,2,1,59,White,0.33091666190261,2020-08-30,17,Male,3,Democrat,60,15,0,NA,NA,1,Some of the Time,1,1,37.5,60,15,2020,NA,1,Didn't Vote,0
2020_512770,Strong Democrat,70,15,99,3,6,Didn't Vote,NA,4,4,1,1,2,1,51,Black,1.92941402591402,2020-09-16,11,Female,1,Democrat,70,15,0,NA,NA,1,Some of the Time,1,1,42.5,70,15,2020,warm,1,Didn't Vote,0
2020_512817,Strong Democrat,70,15,3,3,6,Voted,1,2,4,1,1,2,1,52,White,0.441194091611657,2020-08-30,13,Male,1,Democrat,70,15,1,Joe Biden,Democrat,0,Some of the Time,1,1,42.5,70,15,2020,warm,1,Winner,0
2020_512848,Independent - Independent,50,50,99,4,4,Didn't Vote,NA,2,5,1,0,3,3,22,Other,3.11789779014183,2020-10-01,4,Male,4,Independent,50,50,0,NA,NA,0,Never,1,0,50,NA,NA,2020,NA,0,Didn't Vote,1
2020_512862,Weak Republican,15,50,99,2,5,Didn't Vote,NA,4,4,0,1,1,1,80,White,0.111392861032311,2020-10-03,2,Female,6,Republican,15,50,0,NA,NA,1,Some of the Time,1,1,32.5,50,15,2020,NA,1,Didn't Vote,1
2020_512886,Weak Democrat,40,0,4,2,6,Didn't Vote,NA,2,4,1,1,1,1,47,Other,0.172523307127317,2020-10-15,1,Male,2,Democrat,40,0,0,NA,NA,0,Some of the Time,1,1,20,40,0,2020,cold,1,Didn't Vote,1
2020_512923,Independent - Democrat,70,15,3,2,7,Voted,NA,4,-8,1,NA,5,1,67,White,0.25316249568681,2020-09-23,16,Male,3,Democrat,70,15,1,NA,NA,1,NA,0,0,42.5,70,15,2020,warm,1,NA,0
2020_512930,Independent - Democrat,70,100,99,3,5,Didn't Vote,NA,2,4,1,0,4,1,29,Black,0.29682991430607,2020-10-21,2,Female,3,Democrat,70,100,0,NA,NA,0,Some of the Time,1,0,85,70,100,2020,warm,1,Didn't Vote,1
2020_513018,Strong Republican,0,70,1,1,6,Voted,8,5,5,0,1,1,1,62,White,0.251185650194455,2020-10-08,1,Male,7,Republican,0,70,1,Donald Trump,Republican,1,Never,1,1,35,70,0,2020,warm,1,Winner,1
2020_513063,Weak Republican,15,70,6,-8,6,Voted,8,1,3,1,0,5,1,65,Black,0.314331845329143,2020-08-20,5,Male,6,Republican,15,70,1,Donald Trump,Republican,0,About Half the time,0,0,42.5,70,15,2020,warm,1,Winner,1
2020_513124,Weak Republican,70,70,4,1,7,Didn't Vote,NA,4,2,0,0,3,1,47,Other,1.64027056940572,2020-09-22,13,Female,6,Republican,70,70,0,NA,NA,1,Most of the Time,0,0,70,70,70,2020,warm,1,Didn't Vote,0
2020_513162,Independent - Republican,65,65,4,6,4,Didn't Vote,NA,1,3,1,0,3,1,20,Other,1.40322642299302,2020-10-16,4,Female,5,Republican,65,65,0,NA,NA,0,About Half the time,0,0,65,65,65,2020,NA,1,Didn't Vote,1
2020_513186,Strong Democrat,70,40,2,3,7,Didn't Vote,NA,-6,4,1,1,-6,1,30,Other,0.641286158505756,2020-09-03,9,Female,1,Democrat,70,40,0,NA,NA,NA,Some of the Time,1,NA,55,70,40,2020,warm,1,Didn't Vote,0
2020_513193,Independent - Independent,60,30,4,2,6,Voted,1,2,4,1,1,3,3,72,White,0.697437113069792,2020-08-24,11,Male,4,Independent,60,30,1,Joe Biden,Democrat,0,Some of the Time,1,0,45,NA,NA,2020,NA,0,Voted in Other Primary,0
2020_513209,Strong Republican,85,50,2,2,2,Voted,8,2,4,0,1,2,1,57,White,1.47989313175393,2020-09-14,5,Female,7,Republican,85,50,1,Donald Trump,Republican,0,Some of the Time,1,1,67.5,50,85,2020,NA,1,Winner,1
2020_513254,Strong Republican,0,100,7,1,7,Didn't Vote,NA,-6,3,1,0,-6,2,48,Other,1.88249556646114,2020-08-24,15,Male,7,Republican,0,100,0,NA,NA,NA,About Half the time,0,NA,50,100,0,2020,warm,0,Didn't Vote,0
2020_513506,Weak Democrat,85,30,3,2,7,Voted,2,1,3,1,0,5,1,70,White,1.36378822324717,2020-08-24,17,Female,2,Democrat,85,30,1,Michael Bloomberg,Democrat,0,About Half the time,0,0,57.5,85,30,2020,warm,1,Loser,0
2020_513544,Weak Democrat,70,15,99,1,7,Voted,1,5,3,1,1,1,1,61,Other,4.45890853696962,2020-08-30,18,Male,2,Democrat,70,15,1,Joe Biden,Democrat,1,About Half the time,0,1,42.5,70,15,2020,warm,1,Winner,0
2020_513582,Strong Democrat,85,0,2,2,6,Voted,1,2,3,1,1,3,1,77,White,0.766755208984972,2020-09-02,17,Female,1,Democrat,85,0,1,Joe Biden,Democrat,0,About Half the time,0,0,42.5,85,0,2020,warm,1,Winner,0
2020_513605,Independent - Democrat,60,40,3,2,7,Voted,2,1,4,1,1,2,1,80,White,0.336578915245322,2020-09-17,5,Female,3,Democrat,60,40,1,Michael Bloomberg,Democrat,0,Some of the Time,1,1,50,60,40,2020,NA,1,Loser,1
2020_513674,Strong Republican,0,60,6,1,5,Voted,8,1,4,1,1,1,3,80,White,0.637242022931155,2020-08-21,17,Male,7,Republican,0,60,1,Donald Trump,Republican,0,Some of the Time,1,1,30,60,0,2020,NA,0,Winner,0
2020_513759,Independent - Democrat,40,15,4,2,6,Voted,5,2,4,1,1,2,1,33,Black,0.120544812238812,2020-09-02,4,Female,3,Democrat,40,15,1,Bernie Sanders,Democrat,0,Some of the Time,1,1,27.5,40,15,2020,cold,1,Loser,1
2020_513773,Strong Democrat,60,30,2,4,6,Voted,5,4,4,1,1,2,1,18,Other,6.93292869912978,2020-09-28,21,Female,1,Democrat,60,30,1,Bernie Sanders,Democrat,1,Some of the Time,1,1,45,60,30,2020,NA,1,Loser,0
2020_513797,Strong Democrat,70,15,2,2,6,Didn't Vote,NA,2,3,1,0,5,1,32,White,0.88277279031747,2020-09-10,10,Female,1,Democrat,70,15,0,NA,NA,0,About Half the time,0,0,42.5,70,15,2020,warm,1,Didn't Vote,0
2020_513865,Independent - Republican,40,60,5,2,6,Didn't Vote,NA,-6,4,NA,1,-6,-8,25,White,1.5742148924532,2020-10-09,21,Female,5,Republican,40,60,0,NA,NA,NA,Some of the Time,1,NA,50,60,40,2020,NA,NA,Didn't Vote,0
2020_514011,Strong Democrat,100,60,1,1,5,Didn't Vote,NA,1,2,1,0,4,3,68,Black,0.64195152113376,2020-10-26,1,Female,1,Democrat,100,60,0,NA,NA,0,Most of the Time,0,0,80,100,60,2020,warm,0,Didn't Vote,1
2020_514028,Strong Republican,0,100,99,-9,-9,Voted,8,2,2,0,1,4,3,54,White,0.226181243758156,2020-10-31,NA,Male,7,Republican,0,100,1,Donald Trump,Republican,0,Most of the Time,0,0,50,100,0,2020,warm,0,Winner,NA
