age,sex,race,income,weight,primary_vote_choice,primary_vote,ideo_self,ideo_rep,ideo_dem,therm_dem,therm_rep,pid_3,below_35k_dum,therm_inparty,therm_outparty,primary_vote_dum,cand_party,primary_vote_simple,year
35,Male,White,14,1.0158,Ted Cruz,1,5,6,2,40,60,Other,0,NA,NA,1,Republican,Voted in Other Party Primary,2016
20,Female,Other,1,0.8149,Didn't Vote,NA,99,2,6,50,50,Independent,1,NA,NA,0,NA,Didn't Vote,2016
48,Female,White,20,1.5243,Didn't Vote,NA,3,5,7,50,70,Democrat,0,50,70,0,NA,Didn't Vote,2016
40,Female,White,14,0.7365,Didn't Vote,NA,6,3,1,15,60,Independent,0,NA,NA,0,NA,Didn't Vote,2016
64,Male,White,20,0.3852,Didn't Vote,NA,6,6,1,0,61,Independent,0,NA,NA,0,NA,Didn't Vote,2016
47,Female,Black,6,0.8211,Bernie Sanders,1,4,4,4,85,0,Democrat,1,85,0,1,Democrat,Loser,2016
66,Female,White,16,0.7259,Hillary Clinton,1,99,6,3,85,40,Democrat,0,85,40,1,Democrat,Winner,2016
60,Male,White,NA,0.6254,Marco Rubio,1,6,6,1,10,60,Republican,NA,60,10,1,Republican,Loser,2016
28,Female,White,1,1.6214,Didn't Vote,NA,2,2,6,19,82,Independent,1,NA,NA,0,NA,Didn't Vote,2016
30,Female,Other,14,0.4276,Didn't Vote,NA,99,7,1,60,50,Independent,0,NA,NA,0,NA,Didn't Vote,2016
56,Male,Other,5,0.4735,Donald Trump,1,6,4,1,40,70,Republican,1,70,40,1,Republican,Winner,2016
43,Female,White,24,0.8864,John Kasich,1,4,7,1,30,40,Independent,0,NA,NA,1,Republcian,Voted in Other Party Primary,2016
66,Male,White,16,1.328,Didn't Vote,NA,4,5,4,60,40,Democrat,0,60,40,0,NA,Didn't Vote,2016
79,Female,Other,10,1.7955,Hillary Clinton,1,4,6,5,100,0,Democrat,1,100,0,1,Democrat,Winner,2016
29,Female,Other,19,1.1101,Didn't Vote,NA,4,1,4,90,5,Independent,0,NA,NA,0,NA,Didn't Vote,2016
80,Female,White,12,0.3582,Didn't Vote,NA,99,4,4,51,16,Independent,0,NA,NA,0,NA,Didn't Vote,2016
81,Male,White,25,0.6524,Hillary Clinton,1,4,7,2,70,30,Democrat,0,70,30,1,Democrat,Winner,2016
90,Male,White,19,0.6254,Donald Trump,1,4,3,4,51,70,Republican,0,70,51,1,Republican,Winner,2016
58,Female,Other,27,1.2741,Didn't Vote,NA,6,7,1,60,60,Republican,0,60,60,0,NA,Didn't Vote,2016
64,Female,White,2,0.7614,Didn't Vote,NA,99,4,4,60,60,Independent,1,NA,NA,0,NA,Didn't Vote,2016
59,Male,White,15,1.7673,Hillary Clinton,1,2,7,3,100,0,Democrat,0,100,0,1,Democrat,Winner,2016
88,Male,White,18,0.7268,Bernie Sanders,1,1,6,4,40,15,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
25,Female,Other,1,0.4649,Didn't Vote,NA,2,6,2,85,50,Democrat,1,85,50,0,NA,Didn't Vote,2016
42,Male,Black,12,1.4197,Didn't Vote,NA,99,4,4,0,0,Independent,0,NA,NA,0,NA,Didn't Vote,2016
53,Male,Other,17,0.9789,Didn't Vote,NA,99,4,4,40,85,Republican,0,85,40,0,NA,Didn't Vote,2016
67,Male,White,12,0.3543,Didn't Vote,NA,3,6,3,87,30,Democrat,0,87,30,0,NA,Didn't Vote,2016
67,Male,Other,21,1.5712,Didn't Vote,NA,5,7,4,100,0,Republican,0,0,100,0,NA,Didn't Vote,2016
70,Female,White,23,0.8742,Hillary Clinton,1,2,7,2,90,31,Democrat,0,90,31,1,Democrat,Winner,2016
20,Female,White,9,1.3909,Bernie Sanders,1,2,7,2,70,30,Democrat,1,70,30,1,Democrat,Loser,2016
25,Female,White,7,0.6823,Didn't Vote,NA,99,2,2,35,85,Republican,1,85,35,0,NA,Didn't Vote,2016
26,Female,White,7,0.3538,Didn't Vote,NA,2,7,1,100,0,Democrat,1,100,0,0,NA,Didn't Vote,2016
60,Male,White,11,0.2723,Donald Trump,1,4,4,4,30,70,Republican,1,70,30,1,Republican,Winner,2016
43,Male,White,14,0.8836,Donald Trump,1,2,6,2,81,51,Democrat,0,81,51,1,Republican,Voted in Other Party Primary,2016
32,Male,White,23,0.3785,Bernie Sanders,1,3,6,4,59,50,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
26,Male,White,15,1.693,Didn't Vote,NA,3,7,1,41,32,Other,0,NA,NA,0,NA,Didn't Vote,2016
33,Female,Other,28,0.8112,Ted Cruz,1,5,6,2,22,59,Other,0,NA,NA,1,Republican,Voted in Other Party Primary,2016
61,Male,White,25,0.9774,Ted Cruz,1,6,5,1,0,70,Republican,0,70,0,1,Republican,Loser,2016
65,Female,White,4,0.7783,Didn't Vote,NA,2,7,2,40,30,Independent,1,NA,NA,0,NA,Didn't Vote,2016
19,Female,Other,NA,0.8574,Didn't Vote,NA,1,6,2,85,30,Democrat,NA,85,30,0,NA,Didn't Vote,2016
74,Female,White,2,0.4994,Bernie Sanders,1,4,6,1,85,0,Democrat,1,85,0,1,Democrat,Loser,2016
46,Male,White,15,0.998,Marco Rubio,1,6,6,2,0,100,Republican,0,100,0,1,Republican,Loser,2016
40,Female,Other,17,1.7339,Didn't Vote,NA,4,6,2,43,42,Independent,0,NA,NA,0,NA,Didn't Vote,2016
63,Female,White,11,0.3537,Didn't Vote,NA,99,2,2,85,0,Democrat,1,85,0,0,NA,Didn't Vote,2016
61,Female,White,NA,0.2745,Didn't Vote,NA,5,7,2,85,0,Democrat,NA,85,0,0,NA,Didn't Vote,2016
NA,Other/Refused,NA,NA,0.3409,Didn't Vote,NA,-9,-9,-9,50,50,NA,NA,NA,NA,0,NA,NA,2016
35,Female,Other,9,1.2351,Didn't Vote,NA,4,7,3,85,50,Democrat,1,85,50,0,NA,Didn't Vote,2016
NA,Other/Refused,Other,NA,0.8958,Hillary Clinton,1,6,2,6,85,15,Democrat,NA,85,15,1,Democrat,Winner,2016
19,Female,White,9,1.646,Didn't Vote,NA,4,4,4,51,50,Independent,1,NA,NA,0,NA,Didn't Vote,2016
47,Male,White,14,1.0667,Bernie Sanders,1,1,7,3,75,NA,Democrat,0,75,NA,1,Democrat,Loser,2016
51,Male,White,26,0.596,Hillary Clinton,1,2,7,2,85,15,Democrat,0,85,15,1,Democrat,Winner,2016
25,Female,White,8,0.42,Didn't Vote,NA,6,4,2,12,72,Republican,1,72,12,0,NA,Didn't Vote,2016
46,Female,White,28,0.8136,Didn't Vote,NA,2,7,2,70,0,Democrat,0,70,0,0,NA,Didn't Vote,2016
19,Male,White,23,1.4844,Bernie Sanders,1,1,6,2,30,30,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
58,Male,White,26,1.4658,Didn't Vote,NA,3,6,1,60,30,Democrat,0,60,30,0,NA,Didn't Vote,2016
27,Female,White,7,0.3367,Didn't Vote,NA,5,6,2,16,77,Republican,1,77,16,0,NA,Didn't Vote,2016
63,Male,White,NA,0.6115,Hillary Clinton,1,4,6,2,60,40,Republican,NA,40,60,1,Democrat,Voted in Other Party Primary,2016
29,Male,White,15,1.0349,Bernie Sanders,1,1,6,3,84,19,Democrat,0,84,19,1,Democrat,Loser,2016
31,Male,White,27,2.0377,Donald Trump,1,4,3,2,60,60,Independent,0,NA,NA,1,Republican,Voted in Other Party Primary,2016
18,Male,Other,11,0.7698,Bernie Sanders,1,2,6,2,100,15,Democrat,1,100,15,1,Democrat,Loser,2016
60,Male,Black,27,0.8151,Didn't Vote,NA,4,7,2,69,50,Independent,0,NA,NA,0,NA,Didn't Vote,2016
34,Male,White,9,1.1808,Didn't Vote,NA,4,4,4,70,15,Republican,1,15,70,0,NA,Didn't Vote,2016
90,Male,White,14,0.5979,Donald Trump,1,6,6,1,30,70,Republican,0,70,30,1,Republican,Winner,2016
61,Female,White,17,0.8491,Didn't Vote,NA,5,6,7,50,51,Independent,0,NA,NA,0,NA,Didn't Vote,2016
80,Male,White,15,0.6637,John Kasich,1,6,6,1,15,70,Republican,0,70,15,1,Republcian,Voted in Other Party Primary,2016
22,Female,White,7,0.7852,Didn't Vote,NA,4,7,4,70,40,Independent,1,NA,NA,0,NA,Didn't Vote,2016
75,Female,White,21,0.8126,Marco Rubio,1,7,6,1,0,60,Republican,0,60,0,1,Republican,Loser,2016
52,Male,Black,7,0.8488,Didn't Vote,NA,4,7,4,30,0,Democrat,1,30,0,0,NA,Didn't Vote,2016
22,Male,Black,13,5.6504,Bernie Sanders,1,4,7,4,85,0,Democrat,0,85,0,1,Democrat,Loser,2016
64,Female,Other,11,0.5509,Didn't Vote,NA,4,6,2,60,15,Other,1,NA,NA,0,NA,Didn't Vote,2016
39,Female,Other,15,1.0793,Didn't Vote,NA,5,7,1,50,30,Independent,0,NA,NA,0,NA,Didn't Vote,2016
45,Female,White,22,0.9424,Didn't Vote,NA,99,4,4,50,70,Republican,0,70,50,0,NA,Didn't Vote,2016
58,Female,White,16,0.9948,Bernie Sanders,1,2,7,3,70,30,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
39,Male,White,27,2.4575,Didn't Vote,NA,4,4,5,0,60,Republican,0,60,0,0,NA,Didn't Vote,2016
57,Female,White,23,0.861,John Kasich,1,6,6,1,30,70,Republican,0,70,30,1,Republcian,Voted in Other Party Primary,2016
26,Male,Black,12,2.123,Bernie Sanders,1,2,7,5,0,0,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
35,Female,White,25,0.8626,John Kasich,1,3,6,1,40,30,Independent,0,NA,NA,1,Republcian,Voted in Other Party Primary,2016
44,Male,White,19,0.4865,Bernie Sanders,1,5,4,1,4,61,Democrat,0,4,61,1,Democrat,Loser,2016
49,Female,White,26,0.7251,Didn't Vote,NA,5,6,2,40,57,Independent,0,NA,NA,0,NA,Didn't Vote,2016
38,Male,Other,1,1.4461,Didn't Vote,NA,6,4,2,50,70,Republican,1,70,50,0,NA,Didn't Vote,2016
63,Male,Black,2,0.4506,Hillary Clinton,1,4,7,4,85,50,Democrat,1,85,50,1,Democrat,Winner,2016
46,Male,Black,27,1.6013,Bernie Sanders,1,5,7,1,60,40,Democrat,0,60,40,1,Democrat,Loser,2016
57,Male,White,25,0.9012,Bernie Sanders,1,4,4,1,50,85,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
26,Female,White,18,1.52,Didn't Vote,NA,2,6,2,91,16,Democrat,0,91,16,0,NA,Didn't Vote,2016
70,Female,White,19,0.75,Didn't Vote,NA,4,6,2,70,30,Independent,0,NA,NA,0,NA,Didn't Vote,2016
33,Female,White,9,0.7229,Didn't Vote,NA,4,4,6,12,88,Independent,1,NA,NA,0,NA,Didn't Vote,2016
84,Female,White,10,0.7806,Donald Trump,1,99,2,6,15,85,Republican,1,85,15,1,Republican,Winner,2016
24,Female,Black,2,0.5766,Hillary Clinton,1,99,3,3,40,68,Independent,1,NA,NA,1,Democrat,Voted in Other Party Primary,2016
24,Male,White,12,1.0178,Didn't Vote,NA,3,7,1,35,18,Democrat,0,35,18,0,NA,Didn't Vote,2016
33,Male,White,14,0.4566,Didn't Vote,NA,1,7,3,70,30,Independent,0,NA,NA,0,NA,Didn't Vote,2016
60,Male,White,24,0.6419,Didn't Vote,NA,4,7,3,60,30,Independent,0,NA,NA,0,NA,Didn't Vote,2016
81,Male,White,1,0.6254,Donald Trump,1,5,6,2,40,60,Independent,1,NA,NA,1,Republican,Voted in Other Party Primary,2016
27,Male,Other,12,0.9306,Bernie Sanders,1,1,7,4,50,15,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
21,Female,White,16,1.055,Didn't Vote,NA,4,4,4,60,50,Democrat,0,60,50,0,NA,Didn't Vote,2016
33,Male,White,14,1.1953,Bernie Sanders,1,1,6,3,85,15,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
41,Male,White,11,0.4689,Didn't Vote,NA,99,4,4,0,50,Independent,1,NA,NA,0,NA,Didn't Vote,2016
47,Female,Black,11,1.095,Hillary Clinton,1,2,7,2,85,0,Democrat,1,85,0,1,Democrat,Winner,2016
73,Male,White,19,0.7678,Hillary Clinton,1,2,7,2,85,15,Democrat,0,85,15,1,Democrat,Winner,2016
28,Male,Black,17,1.1335,Didn't Vote,NA,4,7,2,70,20,Democrat,0,70,20,0,NA,Didn't Vote,2016
73,Male,White,25,2.1,Donald Trump,1,7,6,1,30,70,Republican,0,70,30,1,Republican,Winner,2016
43,Male,White,20,0.5427,Bernie Sanders,1,4,7,2,31,2,Democrat,0,31,2,1,Democrat,Loser,2016
29,Male,Other,4,1.2013,Didn't Vote,NA,99,5,4,50,30,Democrat,1,50,30,0,NA,Didn't Vote,2016
29,Male,White,25,0.7749,Didn't Vote,NA,7,4,1,2,71,Republican,0,71,2,0,NA,Didn't Vote,2016
72,Female,White,11,0.2843,Hillary Clinton,1,2,6,2,85,30,Democrat,1,85,30,1,Democrat,Winner,2016
74,Male,White,11,0.3637,Donald Trump,1,5,5,2,40,70,Independent,1,NA,NA,1,Republican,Voted in Other Party Primary,2016
22,Female,White,7,0.8621,Didn't Vote,NA,6,6,2,10,93,Republican,1,93,10,0,NA,Didn't Vote,2016
62,Male,Black,25,1.5578,Hillary Clinton,1,4,6,1,60,0,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
79,Male,White,1,0.5783,Didn't Vote,NA,4,6,3,71,61,Democrat,1,71,61,0,NA,Didn't Vote,2016
40,Male,White,14,0.9493,Didn't Vote,NA,4,6,2,35,35,Independent,0,NA,NA,0,NA,Didn't Vote,2016
58,Male,Black,22,0.6921,Didn't Vote,NA,2,7,4,60,15,Democrat,0,60,15,0,NA,Didn't Vote,2016
59,Female,White,3,0.3396,Didn't Vote,NA,99,4,4,50,48,Democrat,1,50,48,0,NA,Didn't Vote,2016
39,Female,White,11,0.7992,Didn't Vote,NA,6,4,4,50,50,Republican,1,50,50,0,NA,Didn't Vote,2016
47,Male,White,13,1.0588,Ted Cruz,1,6,7,1,15,70,Republican,0,70,15,1,Republican,Loser,2016
56,Female,White,22,1.0928,Hillary Clinton,1,4,4,4,50,50,Democrat,0,50,50,1,Democrat,Winner,2016
31,Female,White,22,0.4064,John Kasich,1,6,6,1,15,85,Republican,0,85,15,1,Republcian,Voted in Other Party Primary,2016
24,Female,White,8,1.8051,Bernie Sanders,1,3,6,2,70,50,Democrat,1,70,50,1,Democrat,Loser,2016
33,Female,Other,1,6.0624,Didn't Vote,NA,99,1,1,50,50,Republican,1,50,50,0,NA,Didn't Vote,2016
69,Female,White,24,0.3993,Hillary Clinton,1,3,6,2,70,30,Democrat,0,70,30,1,Democrat,Winner,2016
57,Female,White,24,1.8895,John Kasich,1,6,5,2,66,40,Independent,0,NA,NA,1,Republcian,Voted in Other Party Primary,2016
72,Male,White,21,0.629,Donald Trump,1,6,4,2,0,30,Republican,0,30,0,1,Republican,Winner,2016
29,Male,White,23,0.7438,John Kasich,1,6,6,1,15,100,Republican,0,100,15,1,Republcian,Voted in Other Party Primary,2016
NA,Female,White,NA,0.8442,Donald Trump,1,7,6,1,0,100,Republican,NA,100,0,1,Republican,Winner,2016
77,Female,White,4,0.7605,Didn't Vote,NA,99,5,7,30,50,Independent,1,NA,NA,0,NA,Didn't Vote,2016
39,Female,White,23,0.8674,Hillary Clinton,1,2,7,3,100,0,Democrat,0,100,0,1,Democrat,Winner,2016
59,Female,White,16,0.4929,Didn't Vote,NA,4,4,4,50,50,Independent,0,NA,NA,0,NA,Didn't Vote,2016
72,Female,Black,NA,0.504,Hillary Clinton,1,2,7,2,85,0,Democrat,NA,85,0,1,Democrat,Winner,2016
35,Female,Other,2,2.4553,Hillary Clinton,1,99,3,5,85,40,Democrat,1,85,40,1,Democrat,Winner,2016
64,Male,White,13,1.1311,Donald Trump,1,99,6,2,15,85,Independent,0,NA,NA,1,Republican,Voted in Other Party Primary,2016
60,Female,White,14,0.7643,Hillary Clinton,1,2,6,3,81,30,Democrat,0,81,30,1,Democrat,Winner,2016
24,Female,Other,14,0.902,Didn't Vote,NA,6,6,2,0,99,Republican,0,99,0,0,NA,Didn't Vote,2016
58,Female,White,1,0.9217,Hillary Clinton,1,2,7,2,100,30,Democrat,1,100,30,1,Democrat,Winner,2016
35,Female,White,25,0.8674,Bernie Sanders,1,2,6,2,88,20,Democrat,0,88,20,1,Democrat,Loser,2016
68,Male,Other,1,1.546,Marco Rubio,1,5,6,3,40,85,Independent,1,NA,NA,1,Republican,Voted in Other Party Primary,2016
32,Female,Black,17,0.5239,Bernie Sanders,1,1,7,2,60,0,Democrat,0,60,0,1,Democrat,Loser,2016
34,Male,White,26,0.7542,Bernie Sanders,1,1,7,2,98,3,Democrat,0,98,3,1,Democrat,Loser,2016
65,Male,White,11,0.7213,Didn't Vote,NA,3,7,2,62,16,Independent,1,NA,NA,0,NA,Didn't Vote,2016
35,Female,White,22,0.8674,Didn't Vote,NA,4,5,2,31,31,Independent,0,NA,NA,0,NA,Didn't Vote,2016
41,Male,White,14,1.5163,Didn't Vote,NA,1,2,7,32,87,Republican,0,87,32,0,NA,Didn't Vote,2016
60,Female,White,15,0.8742,Donald Trump,1,6,5,2,0,100,Republican,0,100,0,1,Republican,Winner,2016
NA,Female,White,8,0.3933,NA,1,99,4,1,33,32,Independent,1,NA,NA,1,NA,NA,2016
41,Female,White,2,0.8757,Didn't Vote,NA,99,4,2,100,0,Democrat,1,100,0,0,NA,Didn't Vote,2016
NA,Female,Other,11,0.8565,Didn't Vote,NA,99,1,4,40,15,Democrat,1,40,15,0,NA,Didn't Vote,2016
57,Male,White,16,0.5644,Didn't Vote,NA,2,7,3,90,0,Democrat,0,90,0,0,NA,Didn't Vote,2016
37,Female,Other,5,0.6046,Didn't Vote,NA,4,4,4,70,40,Democrat,1,70,40,0,NA,Didn't Vote,2016
46,Male,White,24,0.8959,Didn't Vote,NA,3,7,1,0,15,Independent,0,NA,NA,0,NA,Didn't Vote,2016
60,Female,White,19,1.2991,Didn't Vote,NA,5,7,3,60,15,Democrat,0,60,15,0,NA,Didn't Vote,2016
51,Male,White,15,0.5654,Didn't Vote,NA,4,6,2,60,60,Independent,0,NA,NA,0,NA,Didn't Vote,2016
61,Female,White,7,0.3545,Didn't Vote,NA,6,6,2,40,60,Independent,1,NA,NA,0,NA,Didn't Vote,2016
65,Male,White,20,0.6083,Didn't Vote,NA,5,7,1,70,60,Independent,0,NA,NA,0,NA,Didn't Vote,2016
66,Male,White,25,0.3326,Donald Trump,1,3,5,2,60,40,Republican,0,40,60,1,Republican,Winner,2016
51,Male,White,18,0.7272,Didn't Vote,NA,5,4,2,40,70,Independent,0,NA,NA,0,NA,Didn't Vote,2016
50,Male,White,9,1.0207,Didn't Vote,NA,99,4,4,40,40,Independent,1,NA,NA,0,NA,Didn't Vote,2016
40,Female,White,17,0.7986,Didn't Vote,NA,5,7,2,70,30,Republican,0,30,70,0,NA,Didn't Vote,2016
40,Female,White,5,0.4455,Didn't Vote,NA,3,7,3,77,7,Democrat,1,77,7,0,NA,Didn't Vote,2016
24,Female,White,17,1.7299,Didn't Vote,NA,99,2,2,50,50,Republican,0,50,50,0,NA,Didn't Vote,2016
43,Female,White,6,0.4428,Didn't Vote,NA,6,6,1,15,75,Republican,1,75,15,0,NA,Didn't Vote,2016
70,Female,White,NA,0.7719,John Kasich,1,4,4,4,70,60,Republican,NA,60,70,1,Republcian,Voted in Other Party Primary,2016
73,Female,White,17,0.8001,Didn't Vote,NA,6,4,1,41,61,Independent,0,NA,NA,0,NA,Didn't Vote,2016
58,Female,NA,NA,0.353,Hillary Clinton,1,99,7,4,100,15,Democrat,NA,100,15,1,Democrat,Winner,2016
55,Male,Black,24,1.047,Hillary Clinton,1,2,6,2,70,15,Democrat,0,70,15,1,Democrat,Winner,2016
32,Female,White,15,0.6286,Didn't Vote,NA,4,4,4,NA,NA,Independent,0,NA,NA,0,NA,Didn't Vote,2016
55,Male,White,25,1.1065,Donald Trump,1,6,6,1,0,70,Republican,0,70,0,1,Republican,Winner,2016
24,Male,White,11,0.4232,Didn't Vote,NA,6,6,2,0,86,Republican,1,86,0,0,NA,Didn't Vote,2016
69,Male,White,3,0.3522,Didn't Vote,NA,5,4,2,31,40,Independent,1,NA,NA,0,NA,Didn't Vote,2016
45,Female,White,11,0.8375,Didn't Vote,NA,4,-9,-9,42,42,NA,1,NA,NA,0,NA,NA,2016
53,Female,White,12,0.3132,Didn't Vote,NA,2,6,3,70,30,Democrat,0,70,30,0,NA,Didn't Vote,2016
55,Male,White,21,0.998,Didn't Vote,NA,5,5,3,51,51,Republican,0,51,51,0,NA,Didn't Vote,2016
58,Female,White,21,0.861,Didn't Vote,NA,4,6,1,30,40,Independent,0,NA,NA,0,NA,Didn't Vote,2016
32,Male,White,19,1.7273,Didn't Vote,NA,99,6,2,NA,NA,Independent,0,NA,NA,0,NA,Didn't Vote,2016
71,Male,White,7,0.661,Donald Trump,1,6,5,1,0,100,Republican,1,100,0,1,Republican,Winner,2016
30,Male,White,11,1.0716,Didn't Vote,NA,99,2,6,95,50,Democrat,1,95,50,0,NA,Didn't Vote,2016
86,Male,White,15,0.6799,Donald Trump,1,7,6,1,2,79,Republican,0,79,2,1,Republican,Winner,2016
74,Male,White,16,0.7139,Didn't Vote,NA,99,4,2,60,50,Independent,0,NA,NA,0,NA,Didn't Vote,2016
70,Male,White,3,0.6012,Didn't Vote,NA,7,5,1,0,50,Independent,1,NA,NA,0,NA,Didn't Vote,2016
43,Male,White,27,0.998,Ted Cruz,1,6,6,1,32,70,Republican,0,70,32,1,Republican,Loser,2016
54,Female,White,28,1.0139,Hillary Clinton,1,3,6,1,71,49,Democrat,0,71,49,1,Democrat,Winner,2016
46,Female,Other,11,1.2555,Didn't Vote,NA,99,5,3,60,60,Independent,1,NA,NA,0,NA,Didn't Vote,2016
54,Female,White,15,0.8559,Didn't Vote,NA,6,5,2,60,60,Republican,0,60,60,0,NA,Didn't Vote,2016
47,Female,Black,1,1.6524,Didn't Vote,NA,99,1,3,70,40,Democrat,1,70,40,0,NA,Didn't Vote,2016
57,Female,White,9,0.4646,Didn't Vote,NA,2,7,3,85,0,Independent,1,NA,NA,0,NA,Didn't Vote,2016
51,Female,White,1,0.8003,Didn't Vote,NA,99,4,1,0,50,Republican,1,50,0,0,NA,Didn't Vote,2016
24,Male,Other,NA,1.1983,Didn't Vote,NA,4,4,4,51,69,Democrat,NA,51,69,0,NA,Didn't Vote,2016
NA,Female,Other,NA,1.8224,Bernie Sanders,1,4,6,2,50,40,Democrat,NA,50,40,1,Democrat,Loser,2016
NA,Male,White,NA,0.3465,Didn't Vote,NA,4,4,4,0,70,Republican,NA,70,0,0,NA,Didn't Vote,2016
58,Female,White,13,0.8419,Didn't Vote,NA,4,4,4,50,50,Other,0,NA,NA,0,NA,Didn't Vote,2016
79,Female,White,11,0.8745,Donald Trump,1,4,6,2,15,50,Republican,1,50,15,1,Republican,Winner,2016
50,Male,Other,18,3.315,Hillary Clinton,1,99,4,4,100,0,Democrat,0,100,0,1,Democrat,Winner,2016
47,Male,White,25,0.9713,Marco Rubio,1,5,6,1,9,75,Republican,0,75,9,1,Republican,Loser,2016
53,Male,Black,25,0.5452,Didn't Vote,NA,99,5,3,62,15,Independent,0,NA,NA,0,NA,Didn't Vote,2016
22,Female,Other,23,1.7972,Bernie Sanders,1,4,7,2,62,16,Independent,0,NA,NA,1,Democrat,Voted in Other Party Primary,2016
32,Female,White,13,0.6828,Didn't Vote,NA,3,6,2,60,30,Democrat,0,60,30,0,NA,Didn't Vote,2016
53,Female,White,NA,0.4195,Didn't Vote,NA,2,6,3,59,30,Independent,NA,NA,NA,0,NA,Didn't Vote,2016
37,Female,Other,12,0.5117,Hillary Clinton,1,5,5,4,70,50,Democrat,0,70,50,1,Democrat,Winner,2016
38,Male,White,17,0.7438,Hillary Clinton,1,3,7,2,70,2,Democrat,0,70,2,1,Democrat,Winner,2016
38,Male,White,22,1.4684,Donald Trump,1,99,7,1,5,90,Republican,0,90,5,1,Republican,Winner,2016
23,Female,White,7,0.7142,Bernie Sanders,1,2,7,1,85,2,Democrat,1,85,2,1,Democrat,Loser,2016
42,Female,Other,1,0.7174,Didn't Vote,NA,99,4,4,52,52,Independent,1,NA,NA,0,NA,Didn't Vote,2016
32,Female,White,14,0.4142,Bernie Sanders,1,2,7,2,93,1,Democrat,0,93,1,1,Democrat,Loser,2016
74,Female,Other,1,0.7915,Hillary Clinton,1,99,2,6,85,17,Democrat,1,85,17,1,Democrat,Winner,2016
53,Male,White,18,0.5257,Didn't Vote,NA,4,7,2,85,0,Democrat,0,85,0,0,NA,Didn't Vote,2016
43,Female,White,21,0.9534,Hillary Clinton,1,2,7,2,77,4,Democrat,0,77,4,1,Democrat,Winner,2016
67,Male,White,23,0.7153,Didn't Vote,NA,6,5,2,30,60,Independent,0,NA,NA,0,NA,Didn't Vote,2016
19,Male,White,15,1.5671,Didn't Vote,NA,99,5,2,15,85,Republican,0,85,15,0,NA,Didn't Vote,2016
28,Female,White,15,0.9735,Bernie Sanders,1,1,7,2,85,5,Democrat,0,85,5,1,Democrat,Loser,2016
27,Female,Other,NA,0.5947,Didn't Vote,NA,99,2,4,0,0,Independent,NA,NA,NA,0,NA,Didn't Vote,2016
43,Male,Other,15,0.7844,Didn't Vote,NA,99,3,5,84,30,Democrat,0,84,30,0,NA,Didn't Vote,2016
28,Male,White,12,0.3979,Didn't Vote,NA,99,4,4,0,0,Independent,0,NA,NA,0,NA,Didn't Vote,2016
46,Male,Black,3,3.062,Didn't Vote,NA,99,1,7,86,1,Democrat,1,86,1,0,NA,Didn't Vote,2016
31,Male,Other,24,0.3565,Didn't Vote,NA,99,2,5,60,70,Independent,0,NA,NA,0,NA,Didn't Vote,2016
21,Female,White,11,0.9126,Didn't Vote,NA,4,2,5,66,54,Democrat,1,66,54,0,NA,Didn't Vote,2016
59,Female,White,27,0.7424,Didn't Vote,NA,2,7,2,70,0,Independent,0,NA,NA,0,NA,Didn't Vote,2016
49,Female,White,20,0.3938,Donald Trump,1,4,4,4,0,80,Republican,0,80,0,1,Republican,Winner,2016
20,Female,White,7,1.5954,Didn't Vote,NA,99,7,1,0,100,Republican,1,100,0,0,NA,Didn't Vote,2016
47,Male,Black,1,0.6537,Hillary Clinton,1,99,2,4,85,15,Democrat,1,85,15,1,Democrat,Winner,2016
37,Male,Other,4,0.86240000000000006,Didn't Vote,NA,4,1,6,85,40,Democrat,1,85,40,0,NA,Didn't Vote,2016
40,Female,White,3,1.4319,Didn't Vote,NA,4,4,4,12,9,Independent,1,NA,NA,0,NA,Didn't Vote,2016
21,Female,White,2,0.8627,Didn't Vote,NA,99,1,4,52,51,Democrat,1,52,51,0,NA,Didn't Vote,2016
45,Male,Black,2,1.0218,Hillary Clinton,1,99,1,6,99,2,Democrat,1,99,2,1,Democrat,Winner,2016
85,Female,White,12,3.676,Didn't Vote,NA,5,5,1,5,70,Republican,0,70,5,0,NA,Didn't Vote,2016
32,Female,Black,17,1.3447,Didn't Vote,NA,4,7,4,60,15,Independent,0,NA,NA,0,NA,Didn't Vote,2016
51,Female,White,26,0.8651,Didn't Vote,NA,5,7,1,55,65,Independent,0,NA,NA,0,NA,Didn't Vote,2016
33,Female,White,8,0.4203,Didn't Vote,NA,4,6,4,70,85,Independent,1,NA,NA,0,NA,Didn't Vote,2016
41,Female,White,22,0.9848,Didn't Vote,NA,99,4,4,50,55,Republican,0,55,50,0,NA,Didn't Vote,2016
32,Male,White,23,0.5846,Didn't Vote,NA,2,7,3,70,0,Democrat,0,70,0,0,NA,Didn't Vote,2016
